,Player,year_start,year_end,Year,Salary
6202,Loy Vaught,1991,2001,1996,3000000
6203,Loy Vaught,1991,2001,1997,3100000
6204,Loy Vaught,1991,2001,1998,3350000
6205,Loy Vaught,1991,2001,1999,3830000
6206,Loy Vaught,1991,2001,2000,4180000
6207,Loy Vaught,1991,2001,2001,4812025
6208,Loy Vaught,1991,2001,2002,5222025
6209,Loy Vaught,1991,2001,2003,5364964
6210,Luc Longley,1992,2001,1992,1590000
6211,Luc Longley,1992,2001,1993,1590000
6212,Luc Longley,1992,2001,1994,1590000
6213,Luc Longley,1992,2001,1995,1590000
6214,Luc Longley,1992,2001,1996,2300000
6215,Luc Longley,1992,2001,1997,2790000
6216,Luc Longley,1992,2001,1998,3184900
6217,Luc Longley,1992,2001,1999,4000000
6218,Luc Longley,1992,2001,2000,5175000
6219,Luc Longley,1992,2001,2001,5750000
6220,Luc Longley,1992,2001,2002,6325000
6221,Luc Longley,1992,2001,2003,6900000
6222,Luc Mbah a Moute,2009,2018,2009,757000
6223,Luc Mbah a Moute,2009,2018,2010,736420
6224,Luc Mbah a Moute,2009,2018,2011,854389
6225,Luc Mbah a Moute,2009,2018,2012,5000000
6226,Luc Mbah a Moute,2009,2018,2013,4795192
6227,Luc Mbah a Moute,2009,2018,2014,4588384
6228,Luc Mbah a Moute,2009,2018,2015,4382576
6229,Luc Mbah a Moute,2009,2018,2016,1270964
6230,Luc Mbah a Moute,2009,2018,2017,2203000
6231,Lucas Nogueira,2015,2018,2015,1762680
6232,Lucas Nogueira,2015,2018,2016,1842000
6233,Lucas Nogueira,2015,2018,2017,1921320
6234,Lucious Harris,1994,2005,1994,350000
6235,Lucious Harris,1994,2005,1995,455000
6236,Lucious Harris,1994,2005,1996,725000
6237,Lucious Harris,1994,2005,1997,1200000
6238,Lucious Harris,1994,2005,1998,1440000
6239,Lucious Harris,1994,2005,1999,1680000
6240,Lucious Harris,1994,2005,2000,1920000
6241,Lucious Harris,1994,2005,2001,2160000
6242,Lucious Harris,1994,2005,2002,2400000
6243,Lucious Harris,1994,2005,2003,2640000
6244,Lucious Harris,1994,2005,2004,2500000
6245,Lucious Harris,1994,2005,2005,2500000
6246,Luigi Datome,2014,2015,2014,1750000
6247,Luigi Datome,2014,2015,2015,1750000
6248,Luis Flores,2005,2005,2005,385277
6249,Luis Montero,2016,2016,2016,525093
6250,Luis Scola,2008,2017,2008,2910000
6251,Luis Scola,2008,2017,2009,3100667
6252,Luis Scola,2008,2017,2010,3375600
6253,Luis Scola,2008,2017,2011,7775378
6254,Luis Scola,2008,2017,2012,8591793
6255,Luis Scola,2008,2017,2013,52596974148510
6256,Luis Scola,2008,2017,2014,57246224508504
6257,Luis Scola,2008,2017,2015,65410374500000
6258,Luis Scola,2008,2017,2016,2900000
6259,Luis Scola,2008,2017,2017,5500000
6260,Luke Babbitt,2011,2018,2011,1645440
6261,Luke Babbitt,2011,2018,2012,1768800
6262,Luke Babbitt,2011,2018,2013,1892280
6263,Luke Babbitt,2011,2018,2014,387995
6264,Luke Babbitt,2011,2018,2015,981084
6265,Luke Babbitt,2011,2018,2016,1100602
6266,Luke Babbitt,2011,2018,2017,1227286
6267,Luke Harangody,2011,2012,2011,473604
6268,Luke Harangody,2011,2012,2012,762195
6269,Luke Harangody,2011,2012,2013,1054389
6270,Luke Jackson,2005,2008,2005,1818720
6271,Luke Jackson,2005,2008,2006,1955160
6272,Luke Jackson,2005,2008,2007,405012091480
6273,Luke Jackson,2005,2008,2008,279415
6274,Luke Ridnour,2004,2015,2004,1424400
6275,Luke Ridnour,2004,2015,2005,1531200
6276,Luke Ridnour,2004,2015,2006,1638000
6277,Luke Ridnour,2004,2015,2007,2425878
6278,Luke Ridnour,2004,2015,2008,6500000
6279,Luke Ridnour,2004,2015,2009,6500000
6280,Luke Ridnour,2004,2015,2010,6500000
6281,Luke Ridnour,2004,2015,2011,4000000
6282,Luke Ridnour,2004,2015,2012,3680000
6283,Luke Ridnour,2004,2015,2013,4000000
6284,Luke Ridnour,2004,2015,2014,4320000
6285,Luke Ridnour,2004,2015,2015,2750000
6286,Luke Schenscher,2006,2007,2007,55000
6287,Luke Walton,2004,2013,2004,366931
6288,Luke Walton,2004,2013,2005,620046
6289,Luke Walton,2004,2013,2006,1250000
6290,Luke Walton,2004,2013,2007,1375000
6291,Luke Walton,2004,2013,2008,4000000
6292,Luke Walton,2004,2013,2009,4420000
6293,Luke Walton,2004,2013,2010,4840000
6294,Luke Walton,2004,2013,2011,5260000
6295,Luke Walton,2004,2013,2012,5680000
6296,Luke Walton,2004,2013,2013,6091363
6297,Luke Zeller,2013,2013,2013,473604
6298,Luol Deng,2005,2018,2005,2273400
6299,Luol Deng,2005,2018,2006,2443920
6300,Luol Deng,2005,2018,2007,2614440
6301,Luol Deng,2005,2018,2008,3320339
6302,Luol Deng,2005,2018,2009,9385000
6303,Luol Deng,2005,2018,2010,10370425
6304,Luol Deng,2005,2018,2011,11345000
6305,Luol Deng,2005,2018,2012,12325000
6306,Luol Deng,2005,2018,2013,13305000
6307,Luol Deng,2005,2018,2014,14275000
6308,Luol Deng,2005,2018,2015,9714461
6309,Luol Deng,2005,2018,2016,10151612
6310,Luol Deng,2005,2018,2017,18000000
6311,Luther Head,2006,2011,2006,975600
6312,Luther Head,2006,2011,2007,1048800
6313,Luther Head,2006,2011,2008,1122000
6314,Luther Head,2006,2011,2009,1962378
6315,Luther Head,2006,2011,2010,884881
6316,Luther Head,2006,2011,2011,992680
6317,Luther Wright,1994,1994,1994,650000
6318,Luther Wright,1994,1994,1995,845000
6319,Luther Wright,1994,1994,1996,1040000
6320,Lynn Greer,2007,2007,2007,664209
6321,Maalik Wayns,2013,2014,2013,217301
6322,Maalik Wayns,2013,2014,2014,361953
6323,Maceo Baston,2003,2009,2000,20000
6324,Maceo Baston,2003,2009,2001,423500
6325,Maceo Baston,2003,2009,2007,744551
6326,Maceo Baston,2003,2009,2008,1830000
6327,Maceo Baston,2003,2009,2009,2272860
6328,Maciej Lampe,2004,2006,2004,829000
6329,Maciej Lampe,2004,2006,2005,900000
6330,Maciej Lampe,2004,2006,2006,900000
6331,Mahmoud Abdul-Rauf,1991,2001,1991,1660000
6332,Mahmoud Abdul-Rauf,1991,2001,1992,2008000
6333,Mahmoud Abdul-Rauf,1991,2001,1993,2358000
6334,Mahmoud Abdul-Rauf,1991,2001,1994,1825000
6335,Mahmoud Abdul-Rauf,1991,2001,1995,2200000
6336,Mahmoud Abdul-Rauf,1991,2001,1996,2600000
6337,Mahmoud Abdul-Rauf,1991,2001,1997,3100000
6338,Mahmoud Abdul-Rauf,1991,2001,1998,3300000
6339,Mahmoud Abdul-Rauf,1991,2001,2001,798500
6340,Makhtar N'Diaye,1999,1999,1999,287500
6341,Makhtar N'Diaye,1999,1999,2000,385000
6342,Malcolm Delaney,2017,2018,2017,2500000
6343,Malcolm Lee,2012,2015,2012,500000
6344,Malcolm Lee,2012,2015,2013,762195
6345,Malcolm Lee,2012,2015,2014,884293
6346,Malcolm Lee,2012,2015,2015,32303
6347,Malcolm Mackey,1994,1994,1994,550000
6348,Malcolm Thomas,2012,2015,2012,103104
6349,Malcolm Thomas,2012,2015,2014,441883274830
6350,Malcolm Thomas,2012,2015,2015,842578
6351,Malik Allen,2002,2011,2002,332817
6352,Malik Allen,2002,2011,2003,512435
6353,Malik Allen,2002,2011,2004,1510000
6354,Malik Allen,2002,2011,2005,1950625
6355,Malik Allen,2002,2011,2006,1670000
6356,Malik Allen,2002,2011,2007,1803600
6357,Malik Allen,2002,2011,2008,998398
6358,Malik Allen,2002,2011,2009,1300000
6359,Malik Allen,2002,2011,2010,1300000
6360,Malik Allen,2002,2011,2011,1229255
6361,Malik Hairston,2009,2010,2009,351091
6362,Malik Hairston,2009,2010,2010,736420
6363,Malik Rose,1997,2009,1997,220000
6364,Malik Rose,1997,2009,1998,272250
6365,Malik Rose,1997,2009,1999,425000
6366,Malik Rose,1997,2009,2000,2285000
6367,Malik Rose,1997,2009,2001,2570000
6368,Malik Rose,1997,2009,2002,2285000
6369,Malik Rose,1997,2009,2003,4370000
6370,Malik Rose,1997,2009,2004,4916250
6371,Malik Rose,1997,2009,2005,5462500
6372,Malik Rose,1997,2009,2006,6008750
6373,Malik Rose,1997,2009,2007,7525397
6374,Malik Rose,1997,2009,2008,7101250
6375,Malik Rose,1997,2009,2009,7647500
6376,Malik Sealy,1993,2000,1993,790000
6377,Malik Sealy,1993,2000,1994,1023000
6378,Malik Sealy,1993,2000,1995,1260000
6379,Malik Sealy,1993,2000,1996,1495000
6380,Malik Sealy,1993,2000,1997,1732000
6381,Malik Sealy,1993,2000,1998,1150000
6382,Malik Sealy,1993,2000,1999,1000000
6383,Malik Sealy,1993,2000,2000,1100000
6384,Mamadou N'Diaye,2001,2005,2001,737880
6385,Mamadou N'Diaye,2001,2005,2002,793200
6386,Mamadou N'Diaye,2001,2005,2003,848520
6387,Mamadou N'Diaye,2001,2005,2005,750000
6388,Manny Harris,2011,2017,2011,473604
6389,Manny Harris,2011,2017,2012,122942
6390,Manny Harris,2011,2017,2014,104034
6391,Manu Ginobili,2003,2018,2003,1325000
6392,Manu Ginobili,2003,2018,2004,1457500
6393,Manu Ginobili,2003,2018,2005,6603500
6394,Manu Ginobili,2003,2018,2006,7428937
6395,Manu Ginobili,2003,2018,2007,8254375
6396,Manu Ginobili,2003,2018,2008,9079811
6397,Manu Ginobili,2003,2018,2009,9905248
6398,Manu Ginobili,2003,2018,2010,10728130
6399,Manu Ginobili,2003,2018,2011,11854584
6400,Manu Ginobili,2003,2018,2012,12981038
6401,Manu Ginobili,2003,2018,2013,14107492
6402,Manu Ginobili,2003,2018,2014,7500000
6403,Manu Ginobili,2003,2018,2015,7000000
6404,Manu Ginobili,2003,2018,2016,2814000
6405,Manu Ginobili,2003,2018,2017,14000000
6406,MarShon Brooks,2012,2014,2012,1110120
6407,MarShon Brooks,2012,2014,2013,1193280
6408,MarShon Brooks,2012,2014,2014,1276560
6409,Marc Gasol,2009,2018,2009,3093333
6410,Marc Gasol,2009,2018,2010,3240000
6411,Marc Gasol,2009,2018,2011,3480000
6412,Marc Gasol,2009,2018,2012,12922194
6413,Marc Gasol,2009,2018,2013,13891359
6414,Marc Gasol,2009,2018,2014,14860523
6415,Marc Gasol,2009,2018,2015,15829688
6416,Marc Gasol,2009,2018,2016,19688000
6417,Marc Gasol,2009,2018,2017,21165675
6418,Marc Jackson,2001,2007,2001,316969
6419,Marc Jackson,2001,2007,2002,3250000
6420,Marc Jackson,2001,2007,2003,3575000
6421,Marc Jackson,2001,2007,2004,3900000
6422,Marc Jackson,2001,2007,2005,4225000
6423,Marc Jackson,2001,2007,2006,4550000
6424,Marc Jackson,2001,2007,2007,4875000
6425,Marcelo Huertas,2016,2017,2016,525093
6426,Marcelo Huertas,2016,2017,2017,1500000
6427,Marcin Gortat,2008,2018,2008,427163
6428,Marcin Gortat,2008,2018,2009,711517
6429,Marcin Gortat,2008,2018,2010,5854000
6430,Marcin Gortat,2008,2018,2011,6322320
6431,Marcin Gortat,2008,2018,2012,6790640
6432,Marcin Gortat,2008,2018,2013,7258960
6433,Marcin Gortat,2008,2018,2014,7727280
6434,Marcin Gortat,2008,2018,2015,10434782
6435,Marcin Gortat,2008,2018,2016,11217391
6436,Marcin Gortat,2008,2018,2017,12000000
6437,Marco Belinelli,2008,2018,2008,1345800
6438,Marco Belinelli,2008,2018,2009,1446720
6439,Marco Belinelli,2008,2018,2010,1547640
6440,Marco Belinelli,2008,2018,2011,2380270
6441,Marco Belinelli,2008,2018,2012,3377604
6442,Marco Belinelli,2008,2018,2013,1957000
6443,Marco Belinelli,2008,2018,2014,2750000
6444,Marco Belinelli,2008,2018,2015,2873750
6445,Marco Belinelli,2008,2018,2016,6060606
6446,Marco Belinelli,2008,2018,2017,6333333
6447,Marcus Banks,2004,2011,2004,1499400
6448,Marcus Banks,2004,2011,2005,1611840
6449,Marcus Banks,2004,2011,2006,1724280
6450,Marcus Banks,2004,2011,2007,3672414
6451,Marcus Banks,2004,2011,2008,3966207
6452,Marcus Banks,2004,2011,2009,4260000
6453,Marcus Banks,2004,2011,2010,4553793
6454,Marcus Banks,2004,2011,2011,4847586
6455,Marcus Brown,1997,2000,1997,220000
6456,Marcus Brown,1997,2000,1998,500000
6457,Marcus Brown,1997,2000,1999,500000
6458,Marcus Brown,1997,2000,2000,43294
6459,Marcus Camby,1997,2013,1997,2434000
6460,Marcus Camby,1997,2013,1998,2799240
6461,Marcus Camby,1997,2013,1999,3164000
6462,Marcus Camby,1997,2013,2000,5250000
6463,Marcus Camby,1997,2013,2001,5750000
6464,Marcus Camby,1997,2013,2002,7300000
6465,Marcus Camby,1997,2013,2003,6750000
6466,Marcus Camby,1997,2013,2004,7250000
6467,Marcus Camby,1997,2013,2005,8500000
6468,Marcus Camby,1997,2013,2006,9150000
6469,Marcus Camby,1997,2013,2007,8800000
6470,Marcus Camby,1997,2013,2008,11250000
6471,Marcus Camby,1997,2013,2009,10000000
6472,Marcus Camby,1997,2013,2010,7650000
6473,Marcus Camby,1997,2013,2011,11749832
6474,Marcus Camby,1997,2013,2012,11227250
6475,Marcus Camby,1997,2013,2013,4590338
6476,Marcus Camby,1997,2013,2014,3383773
6477,Marcus Camby,1997,2013,2015,4177208
6478,Marcus Fizer,2001,2006,2001,2562000
6479,Marcus Fizer,2001,2006,2002,2754120
6480,Marcus Fizer,2001,2006,2003,2946240
6481,Marcus Fizer,2001,2006,2004,3726994
6482,Marcus Fizer,2001,2006,2005,735960
6483,Marcus Georges-Hunt,2017,2018,2017,25000
6484,Marcus Haislip,2003,2010,2003,1439400
6485,Marcus Haislip,2003,2010,2004,1547280
6486,Marcus Haislip,2003,2010,2005,1400000576380
6487,Marcus Haislip,2003,2010,2010,825497
6488,Marcus Landry,2010,2010,2010,457588
6489,Marcus Liberty,1991,1994,1991,210000
6490,Marcus Liberty,1991,1994,1992,260000
6491,Marcus Liberty,1991,1994,1993,360000
6492,Marcus Liberty,1991,1994,1994,650000
6493,Marcus Morris,2012,2018,2012,1823280
6494,Marcus Morris,2012,2018,2013,1959960
6495,Marcus Morris,2012,2018,2014,2096760
6496,Marcus Morris,2012,2018,2015,3105302
6497,Marcus Morris,2012,2018,2016,5000000
6498,Marcus Morris,2012,2018,2017,4625000
6499,Marcus Paige,2018,2018,2017,125000
6500,Marcus Smart,2015,2018,2015,3283320
6501,Marcus Smart,2015,2018,2016,3431040
6502,Marcus Smart,2015,2018,2017,3578880
6503,Marcus Thornton,2010,2017,2010,457888
6504,Marcus Thornton,2010,2017,2011,762195
6505,Marcus Thornton,2010,2017,2012,7000000
6506,Marcus Thornton,2010,2017,2013,7525000
6507,Marcus Thornton,2010,2017,2014,8050000
6508,Marcus Thornton,2010,2017,2015,8575000
6509,Marcus Thornton,2010,2017,2016,1185784227935
6510,Marcus Thornton,2010,2017,2017,1315448
6511,Marcus Vinicius,2007,2008,2007,412718
6512,Marcus Vinicius,2007,2008,2008,687456
6513,Marcus Webb,1993,1993,1993,140000
6514,Mardy Collins,2007,2010,2007,899880
6515,Mardy Collins,2007,2010,2008,967320
6516,Mardy Collins,2007,2010,2009,1034760
6517,Mardy Collins,2007,2010,2010,1867742
6518,Mario Bennett,1996,2000,1996,480000
6519,Mario Bennett,1996,2000,1997,555000
6520,Mario Bennett,1996,2000,1998,272500630000
6521,Mario Chalmers,2009,2018,2009,700000
6522,Mario Chalmers,2009,2018,2010,773500
6523,Mario Chalmers,2009,2018,2011,854389
6524,Mario Chalmers,2009,2018,2012,4000000
6525,Mario Chalmers,2009,2018,2013,4000000
6526,Mario Chalmers,2009,2018,2014,4000000
6527,Mario Chalmers,2009,2018,2015,4000000
6528,Mario Chalmers,2009,2018,2016,4300000
6529,Mario Elie,1991,2001,1991,50000
6530,Mario Elie,1991,2001,1992,130000
6531,Mario Elie,1991,2001,1993,608000
6532,Mario Elie,1991,2001,1994,790000
6533,Mario Elie,1991,2001,1995,1450000
6534,Mario Elie,1991,2001,1996,1450000
6535,Mario Elie,1991,2001,1997,1400000
6536,Mario Elie,1991,2001,1998,2430000
6537,Mario Elie,1991,2001,1999,1750000
6538,Mario Elie,1991,2001,2000,1925000
6539,Mario Elie,1991,2001,2001,1000000
6540,Mario Hezonja,2016,2018,2016,3741480
6541,Mario Hezonja,2016,2018,2017,3909840
6542,Mario Kasun,2005,2006,2005,385277
6543,Mario Kasun,2005,2006,2006,682050
6544,Mario Kasun,2005,2006,2007,919551
6545,Mario West,2008,2011,2008,427163
6546,Mario West,2008,2011,2009,711517
6547,Mario West,2008,2011,2010,446740
6548,Mark Blount,2001,2009,2001,316969
6549,Mark Blount,2001,2009,2002,540850
6550,Mark Blount,2001,2009,2003,762435
6551,Mark Blount,2001,2009,2004,944922
6552,Mark Blount,2001,2009,2005,4903000
6553,Mark Blount,2001,2009,2006,5515875
6554,Mark Blount,2001,2009,2007,7288165
6555,Mark Blount,2001,2009,2008,7901040
6556,Mark Blount,2001,2009,2009,8513916
6557,Mark Blount,2001,2009,2010,7962500
6558,Mark Bradtke,1997,1997,1997,247500
6559,Mark Davis,1996,2000,1996,200000
6560,Mark Davis,1996,2000,1997,247500
6561,Mark Davis,1996,2000,1998,326700
6562,Mark Davis,1996,2000,2000,6000100000
6563,Mark Hendrickson,1997,2000,1997,247000
6564,Mark Hendrickson,1997,2000,1999,425000
6565,Mark Hendrickson,1997,2000,2000,62764
6566,Mark Macon,1992,1999,1992,970000
6567,Mark Macon,1992,1999,1993,1228000
6568,Mark Macon,1992,1999,1994,1498000
6569,Mark Macon,1992,1999,1995,1767000
6570,Mark Macon,1992,1999,1996,2038000
6571,Mark Madsen,2001,2009,2001,707040
6572,Mark Madsen,2001,2009,2002,759960
6573,Mark Madsen,2001,2009,2003,813000
6574,Mark Madsen,2001,2009,2004,663679
6575,Mark Madsen,2001,2009,2005,745046
6576,Mark Madsen,2001,2009,2006,2000000
6577,Mark Madsen,2001,2009,2007,2210000
6578,Mark Madsen,2001,2009,2008,2420000
6579,Mark Madsen,2001,2009,2009,2630000
6580,Mark Madsen,2001,2009,2010,2840000
6581,Mark Pope,1998,2005,1998,242000
6582,Mark Pope,1998,2005,1999,382000
6583,Mark Pope,1998,2005,2000,460000
6584,Mark Pope,1998,2005,2001,498500
6585,Mark Pope,1998,2005,2002,590850
6586,Mark Pope,1998,2005,2003,637435
6587,Mark Pope,1998,2005,2004,751179
6588,Mark Pope,1998,2005,2005,870046
6589,Mark Randall,1992,1995,1992,180000
6590,Mark Randall,1992,1995,1993,250000
6591,Mark Randall,1992,1995,1994,1200000
6592,Mark Strickland,1995,2003,1996,50000
6593,Mark Strickland,1995,2003,1997,247500
6594,Mark Strickland,1995,2003,1998,272250
6595,Mark Strickland,1995,2003,1999,2100000
6596,Mark Strickland,1995,2003,2000,2302400
6597,Mark Strickland,1995,2003,2001,2400000
6598,Mark Strickland,1995,2003,2002,715850
6599,Mark Strickland,1995,2003,2003,60361
6600,Markel Brown,2015,2016,2015,507336
6601,Markel Brown,2015,2016,2016,845059
6602,Markieff Morris,2012,2018,2012,1919160
6603,Markieff Morris,2012,2018,2013,2063040
6604,Markieff Morris,2012,2018,2014,2207040
6605,Markieff Morris,2012,2018,2015,3153860
6606,Markieff Morris,2012,2018,2016,8000000
6607,Markieff Morris,2012,2018,2017,7400000
6608,Marko Jaric,2003,2009,2003,1750000
6609,Marko Jaric,2003,2009,2004,1925000
6610,Marko Jaric,2003,2009,2005,2100000
6611,Marko Jaric,2003,2009,2006,5000000
6612,Marko Jaric,2003,2009,2007,5525000
6613,Marko Jaric,2003,2009,2008,6050000
6614,Marko Jaric,2003,2009,2009,6575000
6615,Marko Jaric,2003,2009,2010,7100000
6616,Marko Jaric,2003,2009,2011,7625000
6617,Marko Milic,1998,1999,1998,242000
6618,Marko Milic,1998,1999,1999,350000
6619,Marlon Garnett,1999,1999,1999,287500
6620,Marlon Maxey,1993,1994,1993,325000
6621,Marlon Maxey,1993,1994,1994,375000
6622,Marlon Maxey,1993,1994,1995,275000
6623,Marques Bragg,1996,1996,1996,225000
6624,Marquis Daniels,2004,2013,2004,366931
6625,Marquis Daniels,2004,2013,2005,4903000
6626,Marquis Daniels,2004,2013,2006,5393300
6627,Marquis Daniels,2004,2013,2007,5883600
6628,Marquis Daniels,2004,2013,2008,6373900
6629,Marquis Daniels,2004,2013,2009,6864200
6630,Marquis Daniels,2004,2013,2010,1990000
6631,Marquis Daniels,2004,2013,2011,2470000
6632,Marquis Daniels,2004,2013,2012,1223166
6633,Marquis Daniels,2004,2013,2013,1229255
6634,Marquis Teague,2013,2014,2013,1028400
6635,Marquis Teague,2013,2014,2014,1074720
6636,Marquis Teague,2013,2014,2015,1120920
6637,Marreese Speights,2009,2018,2009,1542600
6638,Marreese Speights,2009,2018,2010,1658280
6639,Marreese Speights,2009,2018,2011,1773960
6640,Marreese Speights,2009,2018,2012,2721255
6641,Marreese Speights,2009,2018,2013,4200000
6642,Marreese Speights,2009,2018,2014,3500000
6643,Marreese Speights,2009,2018,2015,3657500
6644,Marreese Speights,2009,2018,2016,3815000
6645,Marreese Speights,2009,2018,2017,1403611
6646,Marshall Plumlee,2017,2017,2017,543471
6647,Martell Webster,2006,2015,2006,2586120
6648,Martell Webster,2006,2015,2007,2780160
6649,Martell Webster,2006,2015,2008,2974080
6650,Martell Webster,2006,2015,2009,3771133
6651,Martell Webster,2006,2015,2010,4344000
6652,Martell Webster,2006,2015,2011,4800000
6653,Martell Webster,2006,2015,2012,5256000
6654,Martell Webster,2006,2015,2013,1600000600000
6655,Martell Webster,2006,2015,2014,5150000
6656,Martell Webster,2006,2015,2015,5381750
6657,Martell Webster,2006,2015,2016,5713500
6658,Martell Webster,2006,2015,2017,833334
6659,Martin Lewis,1996,1997,1996,200000
6660,Martin Muursepp,1997,1998,1997,401000
6661,Martin Muursepp,1997,1998,1998,675120
6662,Martin Muursepp,1997,1998,1999,763200
6663,Marty Conlon,1992,2000,1992,130000
6664,Marty Conlon,1992,2000,1993,200000
6665,Marty Conlon,1992,2000,1994,250000
6666,Marty Conlon,1992,2000,1995,182500
6667,Marty Conlon,1992,2000,1996,1165000
6668,Marty Conlon,1992,2000,1997,2475001200000
6669,Marty Conlon,1992,2000,1999,662500
6670,Marty Conlon,1992,2000,2000,114529229059
6671,Martynas Andriuskevicius,2006,2006,2006,398762
6672,Martynas Andriuskevicius,2006,2006,2007,664209
6673,Marvin Williams,2006,2018,2006,3883560
6674,Marvin Williams,2006,2018,2007,4174800
6675,Marvin Williams,2006,2018,2008,4466040
6676,Marvin Williams,2006,2018,2009,5636143
6677,Marvin Williams,2006,2018,2010,7500000
6678,Marvin Williams,2006,2018,2011,6712500
6679,Marvin Williams,2006,2018,2012,7500000
6680,Marvin Williams,2006,2018,2013,8287500
6681,Marvin Williams,2006,2018,2014,7500000
6682,Marvin Williams,2006,2018,2015,7000000
6683,Marvin Williams,2006,2018,2016,7000000
6684,Marvin Williams,2006,2018,2017,12250000
6685,Mason Plumlee,2014,2018,2014,1298640
6686,Mason Plumlee,2014,2018,2015,1357080
6687,Mason Plumlee,2014,2018,2016,1415520
6688,Mason Plumlee,2014,2018,2017,2328530
